Time_Hours,Well,Group,OD600,OD600_Normalized
6.645277777777777,D2,Negative control,0.1437000036239624,0.005833337704340608
6.9008611111111104,D2,Negative control,0.14249999821186066,0.0037666658560434885
7.156444444444444,D2,Negative control,0.1404000073671341,0.00126667320728302
7.412027777777777,D2,Negative control,0.13930000364780426,0.000933334231376648
7.667611111111111,D2,Negative control,0.13979999721050262,0.000866661469141633
7.923222222222222,D2,Negative control,0.14020000398159027,-0.0004333307345708304
8.178805555555556,D2,Negative control,0.13860000669956207,-0.0011333276828130179
8.434388888888888,D2,Negative control,0.1444000005722046,0.002533331513404846
8.689972222222222,D2,Negative control,0.14149999618530273,0.0009333292643229074
8.945555555555556,D2,Negative control,0.1451999992132187,0.003966664274533599
9.201138888888888,D2,Negative control,0.14139999449253082,0.0005666663249333792
9.456750000000001,D2,Negative control,0.1404000073671341,0.00043333570162454316
9.712333333333333,D2,Negative control,0.14300000667572021,0.0021333396434783936
9.967916666666667,D2,Negative control,0.1420000046491623,-0.0006000002225240164
10.223583333333334,D2,Negative control,0.14249999821186066,-0.0007999986410140991
10.479138888888889,D2,Negative control,0.14229999482631683,0.0006333291530609131
10.73475,D2,Negative control,0.14219999313354492,-0.0007666697104772024
10.990333333333332,D2,Negative control,0.14169999957084656,0.00033332904179891876
11.245916666666668,D2,Negative control,0.1445000022649765,-0.0008666664361953735
11.5015,D2,Negative control,0.14550000429153442,0.0016666700442632132
11.757083333333334,D2,Negative control,0.14069999754428864,-0.001333336035410554
12.012666666666666,D2,Negative control,0.1428000032901764,-0.00036666293938955596
12.268249999999998,D2,Negative control,0.14229999482631683,-0.0005333373943964548
12.523861111111112,D2,Negative control,0.14630000293254852,0.0011333326498667307
12.779444444444444,D2,Negative control,0.14640000462532043,0.00033333897590637207
13.035027777777778,D2,Negative control,0.14509999752044678,-0.0008000036080678397
13.29061111111111,D2,Negative control,0.1454000025987625,0.00043333570162454316
13.546194444444446,D2,Negative control,0.14569999277591705,-0.00126667320728302
13.801805555555555,D2,Negative control,0.14259999990463257,-0.0011333376169204712
14.057416666666667,D2,Negative control,0.14489999413490295,-0.0016666700442632132
14.313,D2,Negative control,0.14569999277591705,-0.0008000036080678397
14.56861111111111,D2,Negative control,0.1453000009059906,-6.666779518127441e-05
14.824194444444444,D2,Negative control,0.14569999277591705,-0.0024000058571497507
15.079777777777776,D2,Negative control,0.14579999446868896,-0.0018666734298070364
15.335361111111112,D2,Negative control,0.14869999885559082,0.0004999985297521048
15.590972222222222,D2,Negative control,0.14910000562667847,0.00126667320728302
15.846555555555556,D2,Negative control,0.1468999981880188,-0.0013666649659474783
16.102138888888888,D2,Negative control,0.1500999927520752,0.0015333294868469238
16.357722222222222,D2,Negative control,0.14839999377727509,0.00039999683698019317
16.613305555555556,D2,Negative control,0.14900000393390656,0.001800005634625762
16.86888888888889,D2,Negative control,0.14949999749660492,0.0012666632731755667
17.12447222222222,D2,Negative control,0.14569999277591705,-0.003133341670036316
17.380083333333335,D2,Negative control,0.15559999644756317,0.006133332848548889
17.635666666666665,D2,Negative control,0.14810000360012054,0.0008000036080678397
17.89125,D2,Negative control,0.15160000324249268,0.0013999988635381155
18.146833333333333,D2,Negative control,0.147599995136261,0.00016665955384573272
18.402416666666667,D2,Negative control,0.14990000426769257,0.0012666682402292795
18.658027777777775,D2,Negative control,0.14980000257492065,0.0019333362579345703
